dt_iso,temp_mean,temp_min_min,temp_max_max,pressure_mean,humidity_mean,wind_speed_mean,wind_deg_mean,clouds_all_mean,rain_1d
1990-01-01,26.33375,25.03,27.4,1009.3333333333334,85.41666666666667,1.4770833333333335,194.29166666666666,91.54166666666667,9.400000000000002
1990-01-02,25.559583333333332,24.92,26.55,1009.6666666666666,87.54166666666667,2.0966666666666667,247.45833333333334,99.95833333333333,36.71
1990-01-03,26.956666666666667,26.09,27.52,1008.5833333333334,82.25,2.1220833333333333,271.125,96.0,5.0200000000000005
1990-01-04,26.63875,25.91,27.15,1007.9583333333334,84.54166666666667,2.6525000000000003,202.45833333333334,98.54166666666667,10.540000000000001
1990-01-05,27.940416666666668,27.4,28.83,1007.9166666666666,78.70833333333333,2.905,131.45833333333334,99.70833333333333,0.71
1990-01-06,27.734583333333333,27.46,28.03,1010.875,75.16666666666667,1.995,213.58333333333334,99.375,0.32
1990-01-07,27.53916666666667,25.56,28.23,1010.6666666666666,79.125,3.775,261.7916666666667,75.33333333333333,4.7
1990-01-08,25.965,25.46,26.78,1010.0833333333334,88.20833333333333,5.457083333333333,268.6666666666667,97.54166666666667,26.48999999999999
1990-01-09,26.702916666666667,25.6,27.8,1008.125,84.33333333333333,4.945833333333334,279.625,90.83333333333333,7.72
1990-01-10,26.88208333333333,25.0,28.06,1007.8874999999999,83.16666666666667,1.91,236.83333333333334,92.0,2.7300000000000004
1990-01-11,27.270416666666666,25.62,29.2,1008.7583333333333,82.29166666666667,2.5145833333333334,259.1666666666667,89.70833333333333,8.870000000000001
